Date,Region,Temperature (K),Rainfall (mm),Humidity (%),Crop Yield Impact Score
2040-11-26,Asgard,299.75,45.7,57.2,1.7
2040-11-26,Pandora,306.95,278.1,70.6,0.77
2040-11-26,Zion,310.65,208.2,54.0,2.03
2040-11-26,El Dorado,304.25,64.6,72.8,1.78
2040-11-26,Arcadia,294.65,173.1,60.0,2.1
2040-11-26,Camelot,294.75,87.4,82.3,1.95
2040-11-26,Valhalla,307.75,213.8,80.1,1.28
2040-11-26,Atlantis,295.65,59.3,50.0,2.06
2040-11-26,Arcadia,294.65,173.1,60.0,2.1
2040-11-26,Rivendell,299.95,414.6,54.0,2.1
2040-11-26,Avalon,294.65,441.7,81.5,1.64
2040-11-26,Hogsmeade,293.45,359.7,49.0,0.73
2040-11-26,Gotham,303.65,26.7,67.4,0.95
2040-11-26,Neverland,305.85,125.5,80.7,0.95
2040-11-26,Metropolis,307.95,180.2,74.4,1.37
2040-11-26,Shangri-La,310.75,333.4,52.3,0.93
2040-11-26,Pandora,306.95,278.1,70.6,0.77
2040-11-26,Asgard,299.75,45.7,57.2,1.7
2040-11-26,Dragonstone,296.35,145.3,73.8,0.94
2040-11-26,Narnia,295.35,314.8,82.3,1.24
2040-11-26,Emerald City,300.25,132.5,90.5,2.09
2040-11-26,Hogsmeade,293.45,359.7,49.0,0.73
2040-11-26,Zion,310.65,208.2,54.0,2.03
2040-11-26,Neverland,305.85,125.5,80.7,0.95
2040-11-26,Atlantis,295.65,59.3,50.0,2.06
2040-11-26,Gotham,303.65,26.7,67.4,0.95
2040-11-26,Winterfell,297.65,221.7,73.0,1.45
2040-11-26,Starling City,296.85,181.9,58.1,0.7
2040-11-26,Eldoria,294.65,400.2,69.3,1.16
2040-11-26,Olympus,296.95,24.2,51.6,1.86
2040-11-26,Mystic Falls,296.45,181.4,51.8,0.93
2040-11-26,El Dorado,304.25,64.6,72.8,1.78
2040-11-26,Camelot,294.75,87.4,82.3,1.95
2040-11-26,Elysium,300.75,311.3,49.5,1.22
2040-11-26,Arcadia,294.65,173.1,60.0,2.1
2040-11-26,Metropolis,307.95,180.2,74.4,1.37
2040-11-26,Olympus,296.95,24.2,51.6,1.86
2040-11-26,Eldoria,294.65,400.2,69.3,1.16
2040-11-26,Starling City,296.85,181.9,58.1,0.7
2040-11-26,Valhalla,307.75,213.8,80.1,1.28
2040-11-26,Winterfell,297.65,221.7,73.0,1.45
2040-11-26,Gotham,303.65,26.7,67.4,0.95
2040-11-26,Atlantis,295.65,59.3,50.0,2.06
2040-11-26,Mystic Falls,296.45,181.4,51.8,0.93
2040-11-26,Neverland,305.85,125.5,80.7,0.95
2040-11-26,Mystic Falls,296.45,181.4,51.8,0.93
2040-11-26,Avalon,294.65,441.7,81.5,1.64
2040-11-26,Rivendell,299.95,414.6,54.0,2.1
2040-11-26,Asgard,299.75,45.7,57.2,1.7
2040-11-27,Emerald City,300.25,132.5,90.5,2.09
2040-11-27,Rivendell,299.95,414.6,54.0,2.1
2040-11-27,Hogsmeade,293.45,359.7,49.0,0.73
2040-11-27,Rivendell,299.95,414.6,54.0,2.1
2040-11-27,Mystic Falls,296.45,181.4,51.8,0.93
2040-11-27,Emerald City,300.25,132.5,90.5,2.09
2040-11-27,Winterfell,297.65,221.7,73.0,1.45
2040-11-27,Narnia,295.35,314.8,82.3,1.24
2040-11-27,Dragonstone,296.35,145.3,73.8,0.94
2040-11-27,Wakanda,303.65,54.7,53.8,0.66
2040-11-27,Asgard,299.75,45.7,57.2,1.7
2040-11-27,Pandora,306.95,278.1,70.6,0.77
2040-11-27,Zion,310.65,208.2,54.0,2.03
2040-11-27,El Dorado,304.25,64.6,72.8,1.78
2040-11-27,Camelot,294.75,87.4,82.3,1.95
2040-11-27,Avalon,294.65,441.7,81.5,1.64
2040-11-27,Valhalla,307.75,213.8,80.1,1.28
2040-11-27,Shangri-La,310.75,333.4,52.3,0.93
2040-11-27,Elysium,300.75,311.3,49.5,1.22
2040-11-27,Arcadia,294.65,173.1,60.0,2.1
2040-11-27,Camelot,294.75,87.4,82.3,1.95
2040-11-27,Metropolis,307.95,180.2,74.4,1.37
2040-11-27,Eldoria,294.65,400.2,69.3,1.16
2040-11-27,Winterfell,297.65,221.7,73.0,1.45
2040-11-27,Gotham,303.65,26.7,67.4,0.95
2040-11-27,Atlantis,295.65,59.3,50.0,2.06
2040-11-27,Mystic Falls,296.45,181.4,51.8,0.93
2040-11-27,Neverland,305.85,125.5,80.7,0.95
2040-11-27,Hogsmeade,293.45,359.7,49.0,0.73
2040-11-27,Olympus,296.95,24.2,51.6,1.86
2040-11-27,Emerald City,300.25,132.5,90.5,2.09
2040-11-27,Dragonstone,296.35,145.3,73.8,0.94
2040-11-27,Wakanda,303.65,54.7,53.8,0.66
2040-11-27,Asgard,299.75,45.7,57.2,1.7
2040-11-27,Pandora,306.95,278.1,70.6,0.77
2040-11-27,Zion,310.65,208.2,54.0,2.03
2040-11-27,El Dorado,304.25,64.6,72.8,1.78
2040-11-27,Narnia,295.35,314.8,82.3,1.24
2040-11-27,Starling City,296.85,181.9,58.1,0.7
2040-11-27,Valhalla,307.75,213.8,80.1,1.28
2040-11-27,Wakanda,303.65,54.7,53.8,0.66
2040-11-27,Narnia,295.35,314.8,82.3,1.24
2040-11-27,Arcadia,294.65,173.1,60.0,2.1
2040-11-27,Metropolis,307.95,180.2,74.4,1.37
2040-11-27,Olympus,296.95,24.2,51.6,1.86
2040-11-27,Eldoria,294.65,400.2,69.3,1.16
2040-11-27,Starling City,296.85,181.9,58.1,0.7
2040-11-27,Rivendell,299.95,414.6,54.0,2.1
2040-11-27,Winterfell,297.65,221.7,73.0,1.45
2040-11-27,Gotham,303.65,26.7,67.4,0.95
2040-11-27,Mystic Falls,296.45,181.4,51.8,0.93
2040-11-27,Neverland,305.85,125.5,80.7,0.95
2040-11-27,Hogsmeade,293.45,359.7,49.0,0.73
2040-11-27,Emerald City,300.25,132.5,90.5,2.09
2040-11-27,Atlantis,295.65,59.3,50.0,2.06
2040-11-27,Elysium,300.75,311.3,49.5,1.22
2040-11-27,Dragonstone,296.35,145.3,73.8,0.94
2040-11-27,Rivendell,299.95,414.6,54.0,2.1
2040-11-27,Asgard,299.75,45.7,57.2,1.7
2040-11-27,Pandora,306.95,278.1,70.6,0.77
2040-11-27,Zion,310.65,208.2,54.0,2.03
2040-11-27,El Dorado,304.25,64.6,72.8,1.78
2040-11-27,Camelot,294.75,87.4,82.3,1.95
2040-11-27,Avalon,294.65,441.7,81.5,1.64
2040-11-27,Valhalla,307.75,213.8,80.1,1.28
2040-11-27,Shangri-La,310.75,333.4,52.3,0.93
2040-11-27,Elysium,300.75,311.3,49.5,1.22
2040-11-27,Arcadia,294.65,173.1,60.0,2.1
2040-11-27,Metropolis,307.95,180.2,74.4,1.37
2040-11-27,Olympus,296.95,24.2,51.6,1.86
2040-11-27,Eldoria,294.65,400.2,69.3,1.16
2040-11-27,Starling City,296.85,181.9,58.1,0.7
2040-11-27,Winterfell,297.65,221.7,73.0,1.45
2040-11-27,Shangri-La,310.75,333.4,52.3,0.93
2040-11-27,Avalon,294.65,441.7,81.5,1.64
2040-11-27,Neverland,305.85,125.5,80.7,0.95
2040-11-27,Gotham,303.65,26.7,67.4,0.95
2040-11-27,Gotham,303.65,26.7,67.4,0.95
2040-11-27,Valhalla,307.75,213.8,80.1,1.28
2040-11-27,Rivendell,299.95,414.6,54.0,2.1
2040-11-27,Pandora,306.95,278.1,70.6,0.77
2040-11-27,Zion,310.65,208.2,54.0,2.03
2040-11-27,El Dorado,304.25,64.6,72.8,1.78
2040-11-27,Camelot,294.75,87.4,82.3,1.95
2040-11-27,Avalon,294.65,441.7,81.5,1.64
2040-11-27,Wakanda,303.65,54.7,53.8,0.66
2040-11-27,Valhalla,307.75,213.8,80.1,1.28
2040-11-27,Elysium,300.75,311.3,49.5,1.22
2040-11-27,Arcadia,294.65,173.1,60.0,2.1
2040-11-27,Metropolis,307.95,180.2,74.4,1.37
2040-11-27,Olympus,296.95,24.2,51.6,1.86
2040-11-27,Eldoria,294.65,400.2,69.3,1.16
2040-11-27,Avalon,294.65,441.7,81.5,1.64
2040-11-27,Shangri-La,310.75,333.4,52.3,0.93
2040-11-27,Dragonstone,296.35,145.3,73.8,0.94
2040-11-27,Starling City,296.85,181.9,58.1,0.7
2040-11-27,Shangri-La,310.75,333.4,52.3,0.93
2040-11-27,Elysium,300.75,311.3,49.5,1.22
2040-11-27,Arcadia,294.65,173.1,60.0,2.1
2040-11-27,Metropolis,307.95,180.2,74.4,1.37
2040-11-27,Olympus,296.95,24.2,51.6,1.86
2040-11-27,Narnia,295.35,314.8,82.3,1.24
2040-11-27,Starling City,296.85,181.9,58.1,0.7
2040-11-27,Winterfell,297.65,221.7,73.0,1.45
2040-11-27,Eldoria,294.65,400.2,69.3,1.16
2040-11-27,Gotham,303.65,26.7,67.4,0.95
2040-11-27,Atlantis,295.65,59.3,50.0,2.06
2040-11-27,Starling City,296.85,181.9,58.1,0.7
2040-11-27,Camelot,294.75,87.4,82.3,1.95
2040-11-27,Asgard,299.75,45.7,57.2,1.7
2040-11-27,Arcadia,294.65,173.1,60.0,2.1
2040-11-27,Zion,310.65,208.2,54.0,2.03
2040-11-27,Pandora,306.95,278.1,70.6,0.77
2040-11-27,Asgard,299.75,45.7,57.2,1.7
2040-11-27,Wakanda,303.65,54.7,53.8,0.66
2040-11-27,Dragonstone,296.35,145.3,73.8,0.94
2040-11-27,Narnia,295.35,314.8,82.3,1.24
2040-11-27,Emerald City,300.25,132.5,90.5,2.09
2040-11-27,Hogsmeade,293.45,359.7,49.0,0.73
2040-11-27,Neverland,305.85,125.5,80.7,0.95
2040-11-27,Mystic Falls,296.45,181.4,51.8,0.93
2040-11-27,El Dorado,304.25,64.6,72.8,1.78
2040-11-27,Gotham,303.65,26.7,67.4,0.95
2040-11-27,Rivendell,299.95,414.6,54.0,2.1
2040-11-27,Winterfell,297.65,221.7,73.0,1.45
2040-11-27,Eldoria,294.65,400.2,69.3,1.16
2040-11-27,Atlantis,295.65,59.3,50.0,2.06
2040-11-27,Metropolis,307.95,180.2,74.4,1.37
2040-11-27,Elysium,300.75,311.3,49.5,1.22
2040-11-27,Shangri-La,310.75,333.4,52.3,0.93
2040-11-27,Olympus,296.95,24.2,51.6,1.86
2040-11-27,Avalon,294.65,441.7,81.5,1.64
2040-11-27,Camelot,294.75,87.4,82.3,1.95
2040-11-27,Zion,310.65,208.2,54.0,2.03
2040-11-27,Valhalla,307.75,213.8,80.1,1.28
2040-11-27,Pandora,306.95,278.1,70.6,0.77
2040-11-27,Asgard,299.75,45.7,57.2,1.7
2040-11-27,Wakanda,303.65,54.7,53.8,0.66
2040-11-27,Dragonstone,296.35,145.3,73.8,0.94
2040-11-27,Narnia,295.35,314.8,82.3,1.24
2040-11-27,Emerald City,300.25,132.5,90.5,2.09
2040-11-27,El Dorado,304.25,64.6,72.8,1.78
2040-11-28,Atlantis,295.65,59.3,50.0,2.06
2040-11-28,Neverland,305.85,125.5,80.7,0.95
2040-11-28,Mystic Falls,296.45,181.4,51.8,0.93
2040-11-28,Emerald City,300.25,132.5,90.5,2.09
2040-11-28,Hogsmeade,293.45,359.7,49.0,0.73
2040-11-28,Emerald City,300.25,132.5,90.5,2.09
2040-11-28,Atlantis,295.65,59.3,50.0,2.06
2040-11-28,Hogsmeade,293.45,359.7,49.0,0.73
2040-11-28,Dragonstone,296.35,145.3,73.8,0.94
2040-11-28,El Dorado,304.25,64.6,72.8,1.78
2040-11-28,Narnia,295.35,314.8,82.3,1.24
2040-11-28,Camelot,294.75,87.4,82.3,1.95
2040-11-28,Pandora,306.95,278.1,70.6,0.77
2040-11-28,Mystic Falls,296.45,181.4,51.8,0.93
2040-11-28,Wakanda,303.65,54.7,53.8,0.66
2040-11-28,Olympus,296.95,24.2,51.6,1.86
2040-11-28,Metropolis,307.95,180.2,74.4,1.37
2040-11-28,Arcadia,294.65,173.1,60.0,2.1
2040-11-28,Elysium,300.75,311.3,49.5,1.22
2040-11-28,Shangri-La,310.75,333.4,52.3,0.93
2040-11-28,Valhalla,307.75,213.8,80.1,1.28
2040-11-28,Avalon,294.65,441.7,81.5,1.64
2040-11-28,El Dorado,304.25,64.6,72.8,1.78
2040-11-28,Zion,310.65,208.2,54.0,2.03
2040-11-28,Pandora,306.95,278.1,70.6,0.77
2040-11-28,Eldoria,294.65,400.2,69.3,1.16
2040-11-28,Asgard,299.75,45.7,57.2,1.7
2040-11-28,Dragonstone,296.35,145.3,73.8,0.94
2040-11-28,Narnia,295.35,314.8,82.3,1.24
2040-11-28,Emerald City,300.25,132.5,90.5,2.09
2040-11-28,Hogsmeade,293.45,359.7,49.0,0.73
2040-11-28,Neverland,305.85,125.5,80.7,0.95
2040-11-28,Mystic Falls,296.45,181.4,51.8,0.93
2040-11-28,Atlantis,295.65,59.3,50.0,2.06
2040-11-28,Gotham,303.65,26.7,67.4,0.95
2040-11-28,Rivendell,299.95,414.6,54.0,2.1
2040-11-28,Winterfell,297.65,221.7,73.0,1.45
2040-11-28,Wakanda,303.65,54.7,53.8,0.66
2040-11-28,Starling City,296.85,181.9,58.1,0.7
2040-11-28,Winterfell,297.65,221.7,73.0,1.45
2040-11-28,Narnia,295.35,314.8,82.3,1.24
2040-11-28,Dragonstone,296.35,145.3,73.8,0.94
2040-11-28,Wakanda,303.65,54.7,53.8,0.66
2040-11-28,Neverland,305.85,125.5,80.7,0.95
2040-11-28,Atlantis,295.65,59.3,50.0,2.06
2040-11-28,Gotham,303.65,26.7,67.4,0.95
2040-11-28,Rivendell,299.95,414.6,54.0,2.1
2040-11-28,Winterfell,297.65,221.7,73.0,1.45
2040-11-28,Starling City,296.85,181.9,58.1,0.7
2040-11-28,Eldoria,294.65,400.2,69.3,1.16
2040-11-28,Olympus,296.95,24.2,51.6,1.86
2040-11-28,Arcadia,294.65,173.1,60.0,2.1
2040-11-28,Mystic Falls,296.45,181.4,51.8,0.93
2040-11-28,Elysium,300.75,311.3,49.5,1.22
2040-11-28,Shangri-La,310.75,333.4,52.3,0.93
2040-11-28,El Dorado,304.25,64.6,72.8,1.78
2040-11-28,Valhalla,307.75,213.8,80.1,1.28
2040-11-28,Avalon,294.65,441.7,81.5,1.64
2040-11-28,Rivendell,299.95,414.6,54.0,2.1
2040-11-28,Camelot,294.75,87.4,82.3,1.95
2040-11-28,Neverland,305.85,125.5,80.7,0.95
2040-11-28,Shangri-La,310.75,333.4,52.3,0.93
2040-11-28,Emerald City,300.25,132.5,90.5,2.09
2040-11-28,Zion,310.65,208.2,54.0,2.03
2040-11-28,Eldoria,294.65,400.2,69.3,1.16
2040-11-28,Olympus,296.95,24.2,51.6,1.86
2040-11-28,Metropolis,307.95,180.2,74.4,1.37
2040-11-28,Arcadia,294.65,173.1,60.0,2.1
2040-11-28,Elysium,300.75,311.3,49.5,1.22
2040-11-28,Valhalla,307.75,213.8,80.1,1.28
2040-11-28,Hogsmeade,293.45,359.7,49.0,0.73
2040-11-28,Avalon,294.65,441.7,81.5,1.64
2040-11-28,Zion,310.65,208.2,54.0,2.03
2040-11-28,Pandora,306.95,278.1,70.6,0.77
2040-11-28,Metropolis,307.95,180.2,74.4,1.37
2040-11-28,Asgard,299.75,45.7,57.2,1.7
2040-11-28,Asgard,299.75,45.7,57.2,1.7
2040-11-28,Olympus,296.95,24.2,51.6,1.86
2040-11-28,Metropolis,307.95,180.2,74.4,1.37
2040-11-28,Olympus,296.95,24.2,51.6,1.86
2040-11-28,Eldoria,294.65,400.2,69.3,1.16
2040-11-28,Starling City,296.85,181.9,58.1,0.7
2040-11-28,Winterfell,297.65,221.7,73.0,1.45
2040-11-28,Olympus,296.95,24.2,51.6,1.86
2040-11-28,Gotham,303.65,26.7,67.4,0.95
2040-11-28,Atlantis,295.65,59.3,50.0,2.06
2040-11-28,Mystic Falls,296.45,181.4,51.8,0.93
2040-11-28,Neverland,305.85,125.5,80.7,0.95
2040-11-28,Hogsmeade,293.45,359.7,49.0,0.73
2040-11-28,Emerald City,300.25,132.5,90.5,2.09
2040-11-28,Narnia,295.35,314.8,82.3,1.24
2040-11-28,Asgard,299.75,45.7,57.2,1.7
2040-11-28,Arcadia,294.65,173.1,60.0,2.1
2040-11-28,Wakanda,303.65,54.7,53.8,0.66
2040-11-28,Narnia,295.35,314.8,82.3,1.24
2040-11-28,Arcadia,294.65,173.1,60.0,2.1
2040-11-28,Dragonstone,296.35,145.3,73.8,0.94
2040-11-28,Elysium,300.75,311.3,49.5,1.22
2040-11-28,Shangri-La,310.75,333.4,52.3,0.93
2040-11-28,Valhalla,307.75,213.8,80.1,1.28
2040-11-28,Camelot,294.75,87.4,82.3,1.95
2040-11-28,El Dorado,304.25,64.6,72.8,1.78
2040-11-28,Zion,310.65,208.2,54.0,2.03
2040-11-28,Pandora,306.95,278.1,70.6,0.77
2040-11-28,Asgard,299.75,45.7,57.2,1.7
2040-11-28,Wakanda,303.65,54.7,53.8,0.66
2040-11-28,Avalon,294.65,441.7,81.5,1.64
2040-11-28,Eldoria,294.65,400.2,69.3,1.16
2040-11-28,Rivendell,299.95,414.6,54.0,2.1
2040-11-28,Elysium,300.75,311.3,49.5,1.22
2040-11-28,Dragonstone,296.35,145.3,73.8,0.94
2040-11-28,Valhalla,307.75,213.8,80.1,1.28
2040-11-28,Metropolis,307.95,180.2,74.4,1.37
2040-11-28,Shangri-La,310.75,333.4,52.3,0.93
2040-11-28,Elysium,300.75,311.3,49.5,1.22
2040-11-28,Shangri-La,310.75,333.4,52.3,0.93
2040-11-28,Valhalla,307.75,213.8,80.1,1.28
2040-11-28,Avalon,294.65,441.7,81.5,1.64
2040-11-28,Camelot,294.75,87.4,82.3,1.95
2040-11-28,El Dorado,304.25,64.6,72.8,1.78
2040-11-28,Zion,310.65,208.2,54.0,2.03
2040-11-28,Pandora,306.95,278.1,70.6,0.77
2040-11-28,Asgard,299.75,45.7,57.2,1.7
2040-11-28,Wakanda,303.65,54.7,53.8,0.66
2040-11-28,Dragonstone,296.35,145.3,73.8,0.94
2040-11-28,Narnia,295.35,314.8,82.3,1.24
2040-11-28,Emerald City,300.25,132.5,90.5,2.09
2040-11-28,Arcadia,294.65,173.1,60.0,2.1
2040-11-28,Camelot,294.75,87.4,82.3,1.95
2040-11-28,Avalon,294.65,441.7,81.5,1.64
2040-11-28,Hogsmeade,293.45,359.7,49.0,0.73
2040-11-28,El Dorado,304.25,64.6,72.8,1.78
2040-11-28,Zion,310.65,208.2,54.0,2.03
2040-11-28,Pandora,306.95,278.1,70.6,0.77
2040-11-28,Camelot,294.75,87.4,82.3,1.95
2040-11-28,Metropolis,307.95,180.2,74.4,1.37
2040-11-28,Eldoria,294.65,400.2,69.3,1.16
2040-11-28,Starling City,296.85,181.9,58.1,0.7
2040-11-28,Gotham,303.65,26.7,67.4,0.95
2040-11-28,Atlantis,295.65,59.3,50.0,2.06
2040-11-28,Mystic Falls,296.45,181.4,51.8,0.93
2040-11-28,Neverland,305.85,125.5,80.7,0.95
2040-11-29,Rivendell,299.95,414.6,54.0,2.1
2040-11-29,Neverland,305.85,125.5,80.7,0.95
2040-11-29,Gotham,303.65,26.7,67.4,0.95
2040-11-29,Atlantis,295.65,59.3,50.0,2.06
2040-11-29,Mystic Falls,296.45,181.4,51.8,0.93
2040-11-29,Winterfell,297.65,221.7,73.0,1.45
2040-11-29,Hogsmeade,293.45,359.7,49.0,0.73
2040-11-29,El Dorado,304.25,64.6,72.8,1.78
2040-11-29,Narnia,295.35,314.8,82.3,1.24
2040-11-29,Dragonstone,296.35,145.3,73.8,0.94
2040-11-29,Wakanda,303.65,54.7,53.8,0.66
2040-11-29,Starling City,296.85,181.9,58.1,0.7
2040-11-29,Asgard,299.75,45.7,57.2,1.7
2040-11-29,Pandora,306.95,278.1,70.6,0.77
2040-11-29,Zion,310.65,208.2,54.0,2.03
2040-11-29,Emerald City,300.25,132.5,90.5,2.09
2040-11-29,Eldoria,294.65,400.2,69.3,1.16
2040-11-29,Elysium,300.75,311.3,49.5,1.22
2040-11-29,Metropolis,307.95,180.2,74.4,1.37
2040-11-29,Dragonstone,296.35,145.3,73.8,0.94
2040-11-29,Asgard,299.75,45.7,57.2,1.7
2040-11-29,Wakanda,303.65,54.7,53.8,0.66
2040-11-29,Pandora,306.95,278.1,70.6,0.77
2040-11-29,Zion,310.65,208.2,54.0,2.03
2040-11-29,El Dorado,304.25,64.6,72.8,1.78
2040-11-29,Olympus,296.95,24.2,51.6,1.86
2040-11-29,Camelot,294.75,87.4,82.3,1.95
2040-11-29,Valhalla,307.75,213.8,80.1,1.28
2040-11-29,Emerald City,300.25,132.5,90.5,2.09
2040-11-29,Shangri-La,310.75,333.4,52.3,0.93
2040-11-29,Valhalla,307.75,213.8,80.1,1.28
2040-11-29,Elysium,300.75,311.3,49.5,1.22
2040-11-29,Arcadia,294.65,173.1,60.0,2.1
2040-11-29,Avalon,294.65,441.7,81.5,1.64
2040-11-29,Camelot,294.75,87.4,82.3,1.95
2040-11-29,Starling City,296.85,181.9,58.1,0.7
2040-11-29,Pandora,306.95,278.1,70.6,0.77
2040-11-29,Mystic Falls,296.45,181.4,51.8,0.93
2040-11-29,Neverland,305.85,125.5,80.7,0.95
2040-11-29,Avalon,294.65,441.7,81.5,1.64
2040-11-29,Valhalla,307.75,213.8,80.1,1.28
2040-11-29,Shangri-La,310.75,333.4,52.3,0.93
2040-11-29,Elysium,300.75,311.3,49.5,1.22
2040-11-29,Zion,310.65,208.2,54.0,2.03
2040-11-29,Arcadia,294.65,173.1,60.0,2.1
2040-11-29,Camelot,294.75,87.4,82.3,1.95
2040-11-29,Eldoria,294.65,400.2,69.3,1.16
2040-11-29,Gotham,303.65,26.7,67.4,0.95
2040-11-29,Winterfell,297.65,221.7,73.0,1.45
2040-11-29,Narnia,295.35,314.8,82.3,1.24
2040-11-29,Rivendell,299.95,414.6,54.0,2.1
2040-11-29,Metropolis,307.95,180.2,74.4,1.37
2040-11-29,Hogsmeade,293.45,359.7,49.0,0.73
2040-11-29,Emerald City,300.25,132.5,90.5,2.09
2040-11-29,Narnia,295.35,314.8,82.3,1.24
2040-11-29,Zion,310.65,208.2,54.0,2.03
2040-11-29,Elysium,300.75,311.3,49.5,1.22
2040-11-29,El Dorado,304.25,64.6,72.8,1.78
2040-11-29,Starling City,296.85,181.9,58.1,0.7
2040-11-29,Winterfell,297.65,221.7,73.0,1.45
2040-11-29,Elysium,300.75,311.3,49.5,1.22
2040-11-29,Shangri-La,310.75,333.4,52.3,0.93
2040-11-29,Valhalla,307.75,213.8,80.1,1.28
2040-11-29,Avalon,294.65,441.7,81.5,1.64
2040-11-29,Camelot,294.75,87.4,82.3,1.95
2040-11-29,El Dorado,304.25,64.6,72.8,1.78
2040-11-29,Pandora,306.95,278.1,70.6,0.77
2040-11-29,Asgard,299.75,45.7,57.2,1.7
2040-11-29,Wakanda,303.65,54.7,53.8,0.66
2040-11-29,Dragonstone,296.35,145.3,73.8,0.94
2040-11-29,Avalon,294.65,441.7,81.5,1.64
2040-11-29,Hogsmeade,293.45,359.7,49.0,0.73
2040-11-29,Olympus,296.95,24.2,51.6,1.86
2040-11-29,Neverland,305.85,125.5,80.7,0.95
2040-11-29,Pandora,306.95,278.1,70.6,0.77
2040-11-29,Camelot,294.75,87.4,82.3,1.95
2040-11-29,Neverland,305.85,125.5,80.7,0.95
2040-11-29,El Dorado,304.25,64.6,72.8,1.78
2040-11-29,Zion,310.65,208.2,54.0,2.03
2040-11-29,Pandora,306.95,278.1,70.6,0.77
2040-11-29,Asgard,299.75,45.7,57.2,1.7
2040-11-29,Wakanda,303.65,54.7,53.8,0.66
2040-11-29,Dragonstone,296.35,145.3,73.8,0.94
2040-11-29,Narnia,295.35,314.8,82.3,1.24
2040-11-29,Emerald City,300.25,132.5,90.5,2.09
2040-11-29,Atlantis,295.65,59.3,50.0,2.06
2040-11-29,Mystic Falls,296.45,181.4,51.8,0.93
2040-11-29,Arcadia,294.65,173.1,60.0,2.1
2040-11-29,Asgard,299.75,45.7,57.2,1.7
2040-11-29,Emerald City,300.25,132.5,90.5,2.09
2040-11-29,Hogsmeade,293.45,359.7,49.0,0.73
2040-11-29,Atlantis,295.65,59.3,50.0,2.06
2040-11-29,Gotham,303.65,26.7,67.4,0.95
2040-11-29,Rivendell,299.95,414.6,54.0,2.1
2040-11-29,Starling City,296.85,181.9,58.1,0.7
2040-11-29,Winterfell,297.65,221.7,73.0,1.45
2040-11-29,Neverland,305.85,125.5,80.7,0.95
2040-11-29,El Dorado,304.25,64.6,72.8,1.78
2040-11-29,Wakanda,303.65,54.7,53.8,0.66
2040-11-29,Narnia,295.35,314.8,82.3,1.24
2040-11-29,Rivendell,299.95,414.6,54.0,2.1
2040-11-29,Gotham,303.65,26.7,67.4,0.95
2040-11-29,Atlantis,295.65,59.3,50.0,2.06
2040-11-29,Mystic Falls,296.45,181.4,51.8,0.93
2040-11-29,Shangri-La,310.75,333.4,52.3,0.93
2040-11-29,Dragonstone,296.35,145.3,73.8,0.94
2040-11-29,Asgard,299.75,45.7,57.2,1.7
2040-11-29,Hogsmeade,293.45,359.7,49.0,0.73
2040-11-29,Dragonstone,296.35,145.3,73.8,0.94
2040-11-29,Camelot,294.75,87.4,82.3,1.95
2040-11-29,Winterfell,297.65,221.7,73.0,1.45
2040-11-29,Avalon,294.65,441.7,81.5,1.64
2040-11-29,Valhalla,307.75,213.8,80.1,1.28
2040-11-29,Shangri-La,310.75,333.4,52.3,0.93
2040-11-29,Olympus,296.95,24.2,51.6,1.86
2040-11-29,Avalon,294.65,441.7,81.5,1.64
2040-11-29,Eldoria,294.65,400.2,69.3,1.16
2040-11-29,Winterfell,297.65,221.7,73.0,1.45
2040-11-29,Rivendell,299.95,414.6,54.0,2.1
2040-11-29,Gotham,303.65,26.7,67.4,0.95
2040-11-29,Atlantis,295.65,59.3,50.0,2.06
2040-11-29,Wakanda,303.65,54.7,53.8,0.66
2040-11-29,Mystic Falls,296.45,181.4,51.8,0.93
2040-11-29,Starling City,296.85,181.9,58.1,0.7
2040-11-29,Valhalla,307.75,213.8,80.1,1.28
2040-11-29,Metropolis,307.95,180.2,74.4,1.37
2040-11-29,Elysium,300.75,311.3,49.5,1.22
2040-11-29,Narnia,295.35,314.8,82.3,1.24
2040-11-29,Shangri-La,310.75,333.4,52.3,0.93
2040-11-29,Emerald City,300.25,132.5,90.5,2.09
2040-11-29,Hogsmeade,293.45,359.7,49.0,0.73
2040-11-29,Neverland,305.85,125.5,80.7,0.95
2040-11-29,Mystic Falls,296.45,181.4,51.8,0.93
2040-11-29,Gotham,303.65,26.7,67.4,0.95
2040-11-29,Atlantis,295.65,59.3,50.0,2.06
2040-11-29,Rivendell,299.95,414.6,54.0,2.1
2040-11-29,Starling City,296.85,181.9,58.1,0.7
2040-11-29,Eldoria,294.65,400.2,69.3,1.16
2040-11-29,Olympus,296.95,24.2,51.6,1.86
2040-11-29,Metropolis,307.95,180.2,74.4,1.37
2040-11-29,Arcadia,294.65,173.1,60.0,2.1
2040-11-29,Zion,310.65,208.2,54.0,2.03
2040-11-30,Emerald City,300.25,132.5,90.5,2.09
2040-11-30,Asgard,299.75,45.7,57.2,1.7
2040-11-30,Wakanda,303.65,54.7,53.8,0.66
2040-11-30,Dragonstone,296.35,145.3,73.8,0.94
2040-11-30,Narnia,295.35,314.8,82.3,1.24
2040-11-30,Hogsmeade,293.45,359.7,49.0,0.73
2040-11-30,Arcadia,294.65,173.1,60.0,2.1
2040-11-30,Metropolis,307.95,180.2,74.4,1.37
2040-11-30,Olympus,296.95,24.2,51.6,1.86
2040-11-30,Eldoria,294.65,400.2,69.3,1.16
